path	creation	modification	lines
./services/ui-web/node_modules/happy-dom/lib/event/events/PopStateEvent.d.ts.map	2025-12-06 09:08:29.067498519 -0500	2025-12-06 09:08:29.067498519 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IPopStateEventInit.d.ts	2025-12-06 09:08:29.146498662 -0500	2025-12-06 09:08:29.147498664 -0500	5
./services/ui-web/node_modules/happy-dom/lib/event/events/ProgressEvent.js.map	2025-12-06 09:08:29.068498520 -0500	2025-12-06 09:08:29.068498520 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IHashChangeEventInit.d.ts.map	2025-12-06 09:08:29.053368314 -0500	2025-12-06 09:08:29.053368314 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/FocusEvent.d.ts.map	2025-12-06 09:08:29.030498451 -0500	2025-12-06 09:08:29.030498451 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/WheelEvent.d.ts.map	2025-12-06 09:08:29.088498557 -0500	2025-12-06 09:08:29.088498557 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IKeyboardEventInit.js.map	2025-12-06 09:08:29.053498493 -0500	2025-12-06 09:08:29.053498493 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/AnimationEvent.d.ts.map	2025-12-06 09:08:28.995645450 -0500	2025-12-06 09:08:28.995645450 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IClipboardEventInit.d.ts	2025-12-06 09:08:29.138498648 -0500	2025-12-06 09:08:29.138498648 -0500	5
./services/ui-web/node_modules/happy-dom/lib/event/events/ICustomEventInit.js	2025-12-06 09:08:28.957105393 -0500	2025-12-06 09:08:28.957105393 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/IFocusEventInit.d.ts.map	2025-12-06 09:08:29.053368314 -0500	2025-12-06 09:08:29.053368314 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IStorageEventInit.js.map	2025-12-06 09:08:29.059498504 -0500	2025-12-06 09:08:29.060498506 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IPointerEventInit.d.ts.map	2025-12-06 09:08:29.058012630 -0500	2025-12-06 09:08:29.058498502 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/HashChangeEvent.js.map	2025-12-06 09:08:29.030498451 -0500	2025-12-06 09:08:29.031498453 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IMouseEventInit.d.ts	2025-12-06 09:08:29.143498657 -0500	2025-12-06 09:08:29.143498657 -0500	20
./services/ui-web/node_modules/happy-dom/lib/event/events/SubmitEvent.js	2025-12-06 09:08:28.976498353 -0500	2025-12-06 09:08:28.976498353 -0500	17
./services/ui-web/node_modules/happy-dom/lib/event/events/IFocusEventInit.d.ts	2025-12-06 09:08:29.140498651 -0500	2025-12-06 09:08:29.140498651 -0500	5
./services/ui-web/node_modules/happy-dom/lib/event/events/CustomEvent.d.ts.map	2025-12-06 09:08:29.012498418 -0500	2025-12-06 09:08:29.012498418 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IAnimationEventInit.d.ts.map	2025-12-06 09:08:29.048498484 -0500	2025-12-06 09:08:29.048498484 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IWheelEventInit.d.ts.map	2025-12-06 09:08:29.061498508 -0500	2025-12-06 09:08:29.061498508 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IAnimationEventInit.js	2025-12-06 09:08:28.955973318 -0500	2025-12-06 09:08:28.955973318 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/ICustomEventInit.d.ts.map	2025-12-06 09:08:29.051498489 -0500	2025-12-06 09:08:29.052695050 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IProgressEventInit.d.ts.map	2025-12-06 09:08:29.058498502 -0500	2025-12-06 09:08:29.058498502 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/MediaQueryListEvent.js.map	2025-12-06 09:08:29.062498509 -0500	2025-12-06 09:08:29.062498509 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IPointerEventInit.js	2025-12-06 09:08:28.965498333 -0500	2025-12-06 09:08:28.965498333 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/IProgressEventInit.d.ts	2025-12-06 09:08:29.147498664 -0500	2025-12-06 09:08:29.147498664 -0500	6
./services/ui-web/node_modules/happy-dom/lib/event/events/IPopStateEventInit.js	2025-12-06 09:08:28.965498333 -0500	2025-12-06 09:08:28.965498333 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/PointerEvent.d.ts	2025-12-06 09:08:29.159498686 -0500	2025-12-06 09:08:29.159498686 -0500	30
./services/ui-web/node_modules/happy-dom/lib/event/events/IProgressEventInit.js.map	2025-12-06 09:08:29.058498502 -0500	2025-12-06 09:08:29.058498502 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/WheelEvent.js.map	2025-12-06 09:08:29.088498557 -0500	2025-12-06 09:08:29.088498557 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IFocusEventInit.js	2025-12-06 09:08:28.958498320 -0500	2025-12-06 09:08:28.959498322 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/ISubmitEventInit.d.ts.map	2025-12-06 09:08:29.060498506 -0500	2025-12-06 09:08:29.060498506 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/ITouchEventInit.js	2025-12-06 09:08:28.967498337 -0500	2025-12-06 09:08:28.967498337 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/CustomEvent.js	2025-12-06 09:08:28.922684070 -0500	2025-12-06 09:08:28.922684070 -0500	42
./services/ui-web/node_modules/happy-dom/lib/event/events/IInputEventInit.d.ts.map	2025-12-06 09:08:29.053498493 -0500	2025-12-06 09:08:29.053498493 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/InputEvent.d.ts	2025-12-06 09:08:29.144498659 -0500	2025-12-06 09:08:29.145498660 -0500	19
./services/ui-web/node_modules/happy-dom/lib/event/events/ErrorEvent.d.ts	2025-12-06 09:08:29.112498600 -0500	2025-12-06 09:08:29.112498600 -0500	19
./services/ui-web/node_modules/happy-dom/lib/event/events/IHashChangeEventInit.d.ts	2025-12-06 09:08:29.141498653 -0500	2025-12-06 09:08:29.141498653 -0500	5
./services/ui-web/node_modules/happy-dom/lib/event/events/IWheelEventInit.js	2025-12-06 09:08:28.967498337 -0500	2025-12-06 09:08:28.967498337 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/ErrorEvent.js	2025-12-06 09:08:28.929498268 -0500	2025-12-06 09:08:28.929498268 -0500	25
./services/ui-web/node_modules/happy-dom/lib/event/events/ClipboardEvent.d.ts.map	2025-12-06 09:08:29.002498400 -0500	2025-12-06 09:08:29.002498400 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/FocusEvent.js	2025-12-06 09:08:28.931498271 -0500	2025-12-06 09:08:28.931498271 -0500	17
./services/ui-web/node_modules/happy-dom/lib/event/events/IMediaQueryListEventInit.d.ts	2025-12-06 09:08:29.142498655 -0500	2025-12-06 09:08:29.142498655 -0500	5
./services/ui-web/node_modules/happy-dom/lib/event/events/ICustomEventInit.js.map	2025-12-06 09:08:29.052695050 -0500	2025-12-06 09:08:29.052739281 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IWheelEventInit.js.map	2025-12-06 09:08:29.061498508 -0500	2025-12-06 09:08:29.061498508 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IMediaQueryListInit.d.ts.map	2025-12-06 09:08:29.053498493 -0500	2025-12-06 09:08:29.053498493 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/ProgressEvent.js	2025-12-06 09:08:28.972498346 -0500	2025-12-06 09:08:28.972498346 -0500	21
./services/ui-web/node_modules/happy-dom/lib/event/events/IKeyboardEventInit.js	2025-12-06 09:08:28.960498324 -0500	2025-12-06 09:08:28.960498324 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/MouseEvent.d.ts	2025-12-06 09:08:29.154498677 -0500	2025-12-06 09:08:29.154498677 -0500	31
./services/ui-web/node_modules/happy-dom/lib/event/events/ProgressEvent.d.ts.map	2025-12-06 09:08:29.067498519 -0500	2025-12-06 09:08:29.068498520 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/MessageEvent.js.map	2025-12-06 09:08:29.063498511 -0500	2025-12-06 09:08:29.063498511 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IStorageEventInit.d.ts.map	2025-12-06 09:08:29.059498504 -0500	2025-12-06 09:08:29.059498504 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/StorageEvent.d.ts.map	2025-12-06 09:08:29.071498526 -0500	2025-12-06 09:08:29.071498526 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IClipboardEventInit.js.map	2025-12-06 09:08:29.051498489 -0500	2025-12-06 09:08:29.051498489 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/MouseEvent.js	2025-12-06 09:08:28.969917648 -0500	2025-12-06 09:08:28.969917648 -0500	47
./services/ui-web/node_modules/happy-dom/lib/event/events/IMediaQueryListInit.js	2025-12-06 09:08:28.960498324 -0500	2025-12-06 09:08:28.960498324 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/IStorageEventInit.d.ts	2025-12-06 09:08:29.149498668 -0500	2025-12-06 09:08:29.149498668 -0500	9
./services/ui-web/node_modules/happy-dom/lib/event/events/HashChangeEvent.d.ts	2025-12-06 09:08:29.117498610 -0500	2025-12-06 09:08:29.117498610 -0500	18
./services/ui-web/node_modules/happy-dom/lib/event/events/ClipboardEvent.d.ts	2025-12-06 09:08:29.099952526 -0500	2025-12-06 09:08:29.099952526 -0500	16
./services/ui-web/node_modules/happy-dom/lib/event/events/PopStateEvent.d.ts	2025-12-06 09:08:29.159498686 -0500	2025-12-06 09:08:29.159498686 -0500	16
./services/ui-web/node_modules/happy-dom/lib/event/events/StorageEvent.d.ts	2025-12-06 09:08:29.165498697 -0500	2025-12-06 09:08:29.165498697 -0500	20
./services/ui-web/node_modules/happy-dom/lib/event/events/IWheelEventInit.d.ts	2025-12-06 09:08:29.151498671 -0500	2025-12-06 09:08:29.151498671 -0500	7
./services/ui-web/node_modules/happy-dom/lib/event/events/CustomEvent.d.ts	2025-12-06 09:08:29.106498589 -0500	2025-12-06 09:08:29.106498589 -0500	32
./services/ui-web/node_modules/happy-dom/lib/event/events/MessageEvent.d.ts	2025-12-06 09:08:29.153498675 -0500	2025-12-06 09:08:29.153498675 -0500	23
./services/ui-web/node_modules/happy-dom/lib/event/events/ITouchEventInit.js.map	2025-12-06 09:08:29.061498508 -0500	2025-12-06 09:08:29.061498508 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IMessageEventInit.d.ts.map	2025-12-06 09:08:29.055498497 -0500	2025-12-06 09:08:29.055498497 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/ProgressEvent.d.ts	2025-12-06 09:08:29.160498688 -0500	2025-12-06 09:08:29.160498688 -0500	17
./services/ui-web/node_modules/happy-dom/lib/event/events/IErrorEventInit.d.ts.map	2025-12-06 09:08:29.052739281 -0500	2025-12-06 09:08:29.053368314 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/StorageEvent.js	2025-12-06 09:08:28.976498353 -0500	2025-12-06 09:08:28.976498353 -0500	25
./services/ui-web/node_modules/happy-dom/lib/event/events/SubmitEvent.js.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/ISubmitEventInit.js	2025-12-06 09:08:28.966498335 -0500	2025-12-06 09:08:28.966498335 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/IPopStateEventInit.d.ts.map	2025-12-06 09:08:29.058498502 -0500	2025-12-06 09:08:29.058498502 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/FocusEvent.js.map	2025-12-06 09:08:29.030498451 -0500	2025-12-06 09:08:29.030498451 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IErrorEventInit.d.ts	2025-12-06 09:08:29.140498651 -0500	2025-12-06 09:08:29.140498651 -0500	8
./services/ui-web/node_modules/happy-dom/lib/event/events/MediaQueryListEvent.d.ts	2025-12-06 09:08:29.152498673 -0500	2025-12-06 09:08:29.152498673 -0500	16
./services/ui-web/node_modules/happy-dom/lib/event/events/StorageEvent.js.map	2025-12-06 09:08:29.071498526 -0500	2025-12-06 09:08:29.071498526 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IMessageEventInit.js	2025-12-06 09:08:28.961498326 -0500	2025-12-06 09:08:28.961498326 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/ClipboardEvent.js.map	2025-12-06 09:08:29.002498400 -0500	2025-12-06 09:08:29.002498400 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/PointerEvent.js	2025-12-06 09:08:28.972498346 -0500	2025-12-06 09:08:28.972498346 -0500	45
./services/ui-web/node_modules/happy-dom/lib/event/events/AnimationEvent.js	2025-12-06 09:08:28.899725507 -0500	2025-12-06 09:08:28.899725507 -0500	21
./services/ui-web/node_modules/happy-dom/lib/event/events/MediaQueryListEvent.d.ts.map	2025-12-06 09:08:29.062498509 -0500	2025-12-06 09:08:29.062498509 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IMouseEventInit.js	2025-12-06 09:08:28.962498327 -0500	2025-12-06 09:08:28.962498327 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/ITouchEventInit.d.ts	2025-12-06 09:08:29.150498670 -0500	2025-12-06 09:08:29.150498670 -0500	11
./services/ui-web/node_modules/happy-dom/lib/event/events/ISubmitEventInit.d.ts	2025-12-06 09:08:29.149498668 -0500	2025-12-06 09:08:29.149498668 -0500	5
./services/ui-web/node_modules/happy-dom/lib/event/events/KeyboardEvent.d.ts.map	2025-12-06 09:08:29.062498509 -0500	2025-12-06 09:08:29.062498509 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/MouseEvent.js.map	2025-12-06 09:08:29.063498511 -0500	2025-12-06 09:08:29.063498511 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/ITouchEventInit.d.ts.map	2025-12-06 09:08:29.061498508 -0500	2025-12-06 09:08:29.061498508 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IAnimationEventInit.d.ts	2025-12-06 09:08:29.135572291 -0500	2025-12-06 09:08:29.135572291 -0500	6
./services/ui-web/node_modules/happy-dom/lib/event/events/ErrorEvent.js.map	2025-12-06 09:08:29.026498444 -0500	2025-12-06 09:08:29.026498444 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/TouchEvent.d.ts	2025-12-06 09:08:29.198498757 -0500	2025-12-06 09:08:29.198498757 -0500	22
./services/ui-web/node_modules/happy-dom/lib/event/events/WheelEvent.d.ts	2025-12-06 09:08:29.202498764 -0500	2025-12-06 09:08:29.202498764 -0500	21
./services/ui-web/node_modules/happy-dom/lib/event/events/IFocusEventInit.js.map	2025-12-06 09:08:29.053368314 -0500	2025-12-06 09:08:29.053368314 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/SubmitEvent.d.ts.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/HashChangeEvent.js	2025-12-06 09:08:28.931498271 -0500	2025-12-06 09:08:28.931498271 -0500	21
./services/ui-web/node_modules/happy-dom/lib/event/events/IKeyboardEventInit.d.ts.map	2025-12-06 09:08:29.053498493 -0500	2025-12-06 09:08:29.053498493 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IInputEventInit.js	2025-12-06 09:08:28.960498324 -0500	2025-12-06 09:08:28.960498324 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/IKeyboardEventInit.d.ts	2025-12-06 09:08:29.141498653 -0500	2025-12-06 09:08:29.141498653 -0500	16
./services/ui-web/node_modules/happy-dom/lib/event/events/MediaStreamTrackEvent.d.ts.map	2025-12-06 09:08:29.063498511 -0500	2025-12-06 09:08:29.063498511 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/WheelEvent.js	2025-12-06 09:08:28.991498380 -0500	2025-12-06 09:08:28.991498380 -0500	26
./services/ui-web/node_modules/happy-dom/lib/event/events/IHashChangeEventInit.js	2025-12-06 09:08:28.959498322 -0500	2025-12-06 09:08:28.959498322 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/MouseEvent.d.ts.map	2025-12-06 09:08:29.063498511 -0500	2025-12-06 09:08:29.063498511 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/FocusEvent.d.ts	2025-12-06 09:08:29.117498610 -0500	2025-12-06 09:08:29.117498610 -0500	16
./services/ui-web/node_modules/happy-dom/lib/event/events/TouchEvent.d.ts.map	2025-12-06 09:08:29.087498555 -0500	2025-12-06 09:08:29.087498555 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/MessageEvent.js	2025-12-06 09:08:28.968684737 -0500	2025-12-06 09:08:28.968684737 -0500	27
./services/ui-web/node_modules/happy-dom/lib/event/events/KeyboardEvent.js	2025-12-06 09:08:28.967498337 -0500	2025-12-06 09:08:28.968684737 -0500	66
./services/ui-web/node_modules/happy-dom/lib/event/events/IClipboardEventInit.js	2025-12-06 09:08:28.957105393 -0500	2025-12-06 09:08:28.957105393 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/IMediaQueryListEventInit.js	2025-12-06 09:08:28.960498324 -0500	2025-12-06 09:08:28.960498324 -0500	1
./services/ui-web/node_modules/happy-dom/lib/event/events/PointerEvent.d.ts.map	2025-12-06 09:08:29.067498519 -0500	2025-12-06 09:08:29.067498519 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/ClipboardEvent.js	2025-12-06 09:08:28.908740177 -0500	2025-12-06 09:08:28.908740177 -0500	17
./services/ui-web/node_modules/happy-dom/lib/event/events/HashChangeEvent.d.ts.map	2025-12-06 09:08:29.030498451 -0500	2025-12-06 09:08:29.030498451 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IAnimationEventInit.js.map	2025-12-06 09:08:29.048498484 -0500	2025-12-06 09:08:29.048498484 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/SubmitEvent.d.ts	2025-12-06 09:08:29.165498697 -0500	2025-12-06 09:08:29.165498697 -0500	16
./services/ui-web/node_modules/happy-dom/lib/event/events/MediaQueryListEvent.js	2025-12-06 09:08:28.968684737 -0500	2025-12-06 09:08:28.968684737 -0500	19
./services/ui-web/node_modules/happy-dom/lib/event/events/IInputEventInit.d.ts	2025-12-06 09:08:29.141498653 -0500	2025-12-06 09:08:29.141498653 -0500	8
./services/ui-web/node_modules/happy-dom/lib/event/events/AnimationEvent.js.map	2025-12-06 09:08:28.995645450 -0500	2025-12-06 09:08:28.996166313 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/InputEvent.d.ts.map	2025-12-06 09:08:29.058012630 -0500	2025-12-06 09:08:29.058012630 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/events/IMessageEventInit.js.map	2025-12-06 09:08:29.055498497 -0500	2025-12-06 09:08:29.055498497 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/MessagePort.js.map	2025-12-06 09:08:29.063498511 -0500	2025-12-06 09:08:29.063498511 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/TEventListenerFunction.d.ts.map	2025-12-06 09:08:29.085498551 -0500	2025-12-06 09:08:29.085498551 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/DataTransfer.d.ts.map	2025-12-06 09:08:29.012498418 -0500	2025-12-06 09:08:29.012498418 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/MessagePort.d.ts	2025-12-06 09:08:29.154498677 -0500	2025-12-06 09:08:29.154498677 -0500	23
./services/ui-web/node_modules/happy-dom/lib/event/IEventInit.d.ts.map	2025-12-06 09:08:29.053368314 -0500	2025-12-06 09:08:29.053368314 -0500	0
./services/ui-web/node_modules/happy-dom/lib/event/Event.js	2025-12-06 09:08:28.929498268 -0500	2025-12-06 09:08:28.929498268 -0500	186
./services/ui-web/node_modules/happy-dom/lib/event/Touch.d.ts	2025-12-06 09:08:29.197498755 -0500	2025-12-06 09:08:29.197498755 -0500	25
